israhel,43,0.01212634
deus,41,0.011562324
omnes,37,0.010434292
holofernis,36,0.010152284
dixit,27,0.007614213
filii,27,0.007614213
iudith,27,0.007614213
dominus,24,0.00676819
dominum,21,0.005922166
deum,20,0.005640158
faciem,17,0.004794134
nabuchodonosor,17,0.004794134
omnibus,17,0.004794134
terram,17,0.004794134
assyriorum,16,0.004512126
domini,16,0.004512126
omnis,16,0.004512126
achior,14,0.003948111
caput,14,0.003948111
domine,14,0.003948111
domino,14,0.003948111
omnem,14,0.003948111
populus,14,0.003948111
ciuitatem,12,0.003384095
diebus,12,0.003384095
factum,12,0.003384095
fecit,12,0.003384095
omnia,11,0.003102087
dei,10,0.002820079
hierusalem,10,0.002820079
populum,10,0.002820079
rex,10,0.002820079
conspectu,9,0.002538071
deo,9,0.002538071
ozias,9,0.002538071
terrae,9,0.002538071
uirtute,9,0.002538071
castra,8,0.002256063
dicens,8,0.002256063
dicentes,8,0.002256063
dies,8,0.002256063
gladio,8,0.002256063
magna,8,0.002256063
omni,8,0.002256063
populi,8,0.002256063
populo,8,0.002256063
praecepit,8,0.002256063
uenit,8,0.002256063
uerba,8,0.002256063
ciuitates,7,0.001974055
die,7,0.001974055
dixerunt,7,0.001974055
fiat,7,0.001974055
misit,7,0.001974055
nomen,7,0.001974055
serui,7,0.001974055
ancilla,6,0.001692047
bethuliam,6,0.001692047
exercitus,6,0.001692047
filios,6,0.001692047
manu,6,0.001692047
militiae,6,0.001692047
misericordiam,6,0.001692047
omnium,6,0.001692047
ore,6,0.001692047
patrum,6,0.001692047
praedam,6,0.001692047
praeter,6,0.001692047
regis,6,0.001692047
tabernaculum,6,0.001692047
uerbum,6,0.001692047
uirtutem,6,0.001692047
una,6,0.001692047
bethulia,5,0.001410039
caeli,5,0.001410039
cecidit,5,0.001410039
consilium,5,0.001410039
domo,5,0.001410039
duces,5,0.001410039
gentes,5,0.001410039
holofernem,5,0.001410039
manibus,5,0.001410039
montes,5,0.001410039
multas,5,0.001410039
multitudine,5,0.001410039
nocte,5,0.001410039
principes,5,0.001410039
quinque,5,0.001410039
sancta,5,0.001410039
simul,5,0.001410039
uir,5,0.001410039
uirtutis,5,0.001410039
uniuersae,5,0.001410039
uniuersis,5,0.001410039
uoce,5,0.001410039
anima,4,0.001128032
animo,4,0.001128032
annos,4,0.001128032
aquae,4,0.001128032
bagao,4,0.001128032
campo,4,0.001128032
centum,4,0.001128032
ciuitatis,4,0.001128032
cor,4,0.001128032
corde,4,0.001128032
cubiculum,4,0.001128032
diem,4,0.001128032
filia,4,0.001128032
fugientes,4,0.001128032
gladii,4,0.001128032
infantes,4,0.001128032
inimicorum,4,0.001128032
iussit,4,0.001128032
loqui,4,0.001128032
medio,4,0.001128032
memores,4,0.001128032
montana,4,0.001128032
obtinuit,4,0.001128032
oculos,4,0.001128032
placuerunt,4,0.001128032
portas,4,0.001128032
posse,4,0.001128032
prae,4,0.001128032
sanctorum,4,0.001128032
seruis,4,0.001128032
terra,4,0.001128032
uenerunt,4,0.001128032
uidens,4,0.001128032
uiginti,4,0.001128032
uiri,4,0.001128032
uirtus,4,0.001128032
uirum,4,0.001128032
uitae,4,0.001128032
uiuit,4,0.001128032
uniuersa,4,0.001128032
uniuersi,4,0.001128032
ait,3,0.000846024
altitudinem,3,0.000846024
ammon,3,0.000846024
ancillae,3,0.000846024
arma,3,0.000846024
assyrii,3,0.000846024
audissent,3,0.000846024
audisset,3,0.000846024
benedicta,3,0.000846024
bona,3,0.000846024
boum,3,0.000846024
capitis,3,0.000846024
causa,3,0.000846024
cessasset,3,0.000846024
clamauerunt,3,0.000846024
clamauit,3,0.000846024
cogitaui,3,0.000846024
confusionem,3,0.000846024
conopeum,3,0.000846024
constituit,3,0.000846024
cubitorum,3,0.000846024
dedisti,3,0.000846024
deos,3,0.000846024
domus,3,0.000846024
equitibus,3,0.000846024
exercitibus,3,0.000846024
exierunt,3,0.000846024
exploratores,3,0.000846024
faciat,3,0.000846024
facie,3,0.000846024
faciet,3,0.000846024
factus,3,0.000846024
fatigati,3,0.000846024
fecisti,3,0.000846024
filiorum,3,0.000846024
filius,3,0.000846024
fines,3,0.000846024
fletu,3,0.000846024
fontes,3,0.000846024
foras,3,0.000846024
fratres,3,0.000846024
gladium,3,0.000846024
gloria,3,0.000846024
hodie,3,0.000846024
holoferne,3,0.000846024
hora,3,0.000846024
initio,3,0.000846024
intra,3,0.000846024
lacrimis,3,0.000846024
loco,3,0.000846024
magno,3,0.000846024
magnus,3,0.000846024
manus,3,0.000846024
mare,3,0.000846024
mesopotamiam,3,0.000846024
montibus,3,0.000846024
montis,3,0.000846024
montium,3,0.000846024
mulier,3,0.000846024
mulieres,3,0.000846024
muros,3,0.000846024
obprobrium,3,0.000846024
oculis,3,0.000846024
omne,3,0.000846024
omnemque,3,0.000846024
omnesque,3,0.000846024
ouium,3,0.000846024
peccatis,3,0.000846024
pedibus,3,0.000846024
percussit,3,0.000846024
placuerit,3,0.000846024
posuit,3,0.000846024
potens,3,0.000846024
potentia,3,0.000846024
poterat,3,0.000846024
presbyteros,3,0.000846024
principis,3,0.000846024
prostrauerunt,3,0.000846024
prouinciis,3,0.000846024
pugnae,3,0.000846024
pulchritudinem,3,0.000846024
regi,3,0.000846024
regnum,3,0.000846024
respice,3,0.000846024
reuersi,3,0.000846024
sacerdos,3,0.000846024
symeon,3,0.000846024
tabernaculo,3,0.000846024
timor,3,0.000846024
tremor,3,0.000846024
triginta,3,0.000846024
uestimenta,3,0.000846024
unus,3,0.000846024
uocauitque,3,0.000846024
urbium,3,0.000846024
abducti,2,0.000564016
abra,2,0.000564016
abram,2,0.000564016
abstulerunt,2,0.000564016
abstulit,2,0.000564016
accepitque,2,0.000564016
accessit,2,0.000564016
adiutorium,2,0.000564016
adorantes,2,0.000564016
adorauit,2,0.000564016
adsumpsit,2,0.000564016
adunati,2,0.000564016
aegypti,2,0.000564016
aegyptiorum,2,0.000564016
aeternum,2,0.000564016
animam,2,0.000564016
animas,2,0.000564016
animi,2,0.000564016
annis,2,0.000564016
anno,2,0.000564016
aquaeductum,2,0.000564016
aquam,2,0.000564016
aquarum,2,0.000564016
aquis,2,0.000564016
ariditate,2,0.000564016
armenta,2,0.000564016
aspectu,2,0.000564016
assyriis,2,0.000564016
auro,2,0.000564016
austrum,2,0.000564016
bella,2,0.000564016
bellatorum,2,0.000564016
bellica,2,0.000564016
bene,2,0.000564016
bonus,2,0.000564016
cadat,2,0.000564016
caelum,2,0.000564016
campi,2,0.000564016
cantemus,2,0.000564016
capita,2,0.000564016
capite,2,0.000564016
captiui,2,0.000564016
captiuitatem,2,0.000564016
captus,2,0.000564016
cenam,2,0.000564016
ceruicem,2,0.000564016
chaldeorum,2,0.000564016
cilicia,2,0.000564016
ciliciae,2,0.000564016
cilicio,2,0.000564016
cilicium,2,0.000564016
cinerem,2,0.000564016
colles,2,0.000564016
coluerunt,2,0.000564016
confidunt,2,0.000564016
confirma,2,0.000564016
constantiam,2,0.000564016
constituti,2,0.000564016
contempserunt,2,0.000564016
cooperuerunt,2,0.000564016
corpus,2,0.000564016
cortinam,2,0.000564016
cubiculariis,2,0.000564016
cubiculi,2,0.000564016
da,2,0.000564016
dabit,2,0.000564016
daretur,2,0.000564016
dati,2,0.000564016
dedit,2,0.000564016
defenderet,2,0.000564016
descenderunt,2,0.000564016
descendit,2,0.000564016
dimiserunt,2,0.000564016
dirigeret,2,0.000564016
diuisionem,2,0.000564016
dixisset,2,0.000564016
dixitque,2,0.000564016
domum,2,0.000564016
dothain,2,0.000564016
ebrietate,2,0.000564016
egressi,2,0.000564016
equites,2,0.000564016
equorum,2,0.000564016
eufraten,2,0.000564016
exercitu,2,0.000564016
exirent,2,0.000564016
expectemus,2,0.000564016
exterminati,2,0.000564016
exuit,2,0.000564016
faciemus,2,0.000564016
facientes,2,0.000564016
facta,2,0.000564016
fames,2,0.000564016
feminae,2,0.000564016
fieri,2,0.000564016
finito,2,0.000564016
fugi,2,0.000564016
generis,2,0.000564016
gens,2,0.000564016
gratiam,2,0.000564016
gyrum,2,0.000564016
habitabant,2,0.000564016
habitare,2,0.000564016
hebraeorum,2,0.000564016
heliachim,2,0.000564016
hesdrelon,2,0.000564016
holocausta,2,0.000564016
homines,2,0.000564016
hominis,2,0.000564016
homo,2,0.000564016
honore,2,0.000564016
humiles,2,0.000564016
hymnum,2,0.000564016
iacob,2,0.000564016
ieiuniis,2,0.000564016
igitur,2,0.000564016
imperio,2,0.000564016
imposuit,2,0.000564016
incidi,2,0.000564016
indignatus,2,0.000564016
induit,2,0.000564016
ingressa,2,0.000564016
ingressi,2,0.000564016
ingressus,2,0.000564016
inhabitantes,2,0.000564016
inimicis,2,0.000564016
iniquitatem,2,0.000564016
interficere,2,0.000564016
interitum,2,0.000564016
introire,2,0.000564016
introiret,2,0.000564016
inuasit,2,0.000564016
iracundiam,2,0.000564016
iratus,2,0.000564016
iucunditate,2,0.000564016
iucundus,2,0.000564016
iudaeae,2,0.000564016
iuuenes,2,0.000564016
iuuenibus,2,0.000564016
lapidibus,2,0.000564016
latera,2,0.000564016
latere,2,0.000564016
locutus,2,0.000564016
longe,2,0.000564016
loqueretur,2,0.000564016
magnam,2,0.000564016
magni,2,0.000564016
maiores,2,0.000564016
manasses,2,0.000564016
melius,2,0.000564016
merari,2,0.000564016
messis,2,0.000564016
milia,2,0.000564016
millia,2,0.000564016
minimo,2,0.000564016
mirabantur,2,0.000564016
misericordia,2,0.000564016
miserunt,2,0.000564016
moab,2,0.000564016
mortuus,2,0.000564016
mulieribus,2,0.000564016
multis,2,0.000564016
multitudinem,2,0.000564016
multitudo,2,0.000564016
multum,2,0.000564016
muris,2,0.000564016
nationibus,2,0.000564016
nihil,2,0.000564016
noli,2,0.000564016
noluerunt,2,0.000564016
nouum,2,0.000564016
numero,2,0.000564016
numerus,2,0.000564016
nuntiare,2,0.000564016
nuntios,2,0.000564016
occurrerunt,2,0.000564016
offensio,2,0.000564016
omnipotens,2,0.000564016
omnisque,2,0.000564016
operuerunt,2,0.000564016
optimum,2,0.000564016
orans,2,0.000564016
orate,2,0.000564016
orationem,2,0.000564016
ornauit,2,0.000564016
ostendam,2,0.000564016
oziam,2,0.000564016
pace,2,0.000564016
patribus,2,0.000564016
peccata,2,0.000564016
pedes,2,0.000564016
pendebat,2,0.000564016
perditione,2,0.000564016
perditionem,2,0.000564016
perierunt,2,0.000564016
perueniatur,2,0.000564016
placuit,2,0.000564016
populis,2,0.000564016
portam,2,0.000564016
potentes,2,0.000564016
potius,2,0.000564016
potuissent,2,0.000564016
praeceperat,2,0.000564016
praesumentes,2,0.000564016
preces,2,0.000564016
presbyteri,2,0.000564016
presbyteris,2,0.000564016
princeps,2,0.000564016
principem,2,0.000564016
prosternens,2,0.000564016
pugnam,2,0.000564016
pugnauit,2,0.000564016
quadrigis,2,0.000564016
regno,2,0.000564016
resistere,2,0.000564016
respondens,2,0.000564016
respondit,2,0.000564016
sagitta,2,0.000564016
sandalia,2,0.000564016
sanguine,2,0.000564016
sanguinem,2,0.000564016
secuti,2,0.000564016
sensu,2,0.000564016
siti,2,0.000564016
spatio,2,0.000564016
spiritu,2,0.000564016
sponte,2,0.000564016
stetit,2,0.000564016
superare,2,0.000564016
superbia,2,0.000564016
surrexit,2,0.000564016
syriae,2,0.000564016
terminos,2,0.000564016
tradat,2,0.000564016
tradere,2,0.000564016
tradidit,2,0.000564016
transierunt,2,0.000564016
tribulationes,2,0.000564016
truncum,2,0.000564016
tympanis,2,0.000564016
uade,2,0.000564016
uallem,2,0.000564016
uenerit,2,0.000564016
uenientes,2,0.000564016
uenissent,2,0.000564016
uestimentis,2,0.000564016
uestimento,2,0.000564016
uia,2,0.000564016
uictoriae,2,0.000564016
uidentes,2,0.000564016
uidua,2,0.000564016
uiduitatis,2,0.000564016
uinctum,2,0.000564016
uino,2,0.000564016
uinum,2,0.000564016
uiros,2,0.000564016
uiuentes,2,0.000564016
unianimes,2,0.000564016
uniuersarum,2,0.000564016
uniuersos,2,0.000564016
uno,2,0.000564016
unum,2,0.000564016
unxit,2,0.000564016
uocauit,2,0.000564016
urbibus,2,0.000564016
uxores,2,0.000564016
abduxitque,1,0.000282008
abiecerunt,1,0.000282008
abierunt,1,0.000282008
abiit,1,0.000282008
abrae,1,0.000282008
abraham,1,0.000282008
abscedat,1,0.000282008
abscendentibus,1,0.000282008
abscidet,1,0.000282008
abscidit,1,0.000282008
abyssus,1,0.000282008
accendat,1,0.000282008
accendentes,1,0.000282008
accepit,1,0.000282008
accesserunt,1,0.000282008
acciperet,1,0.000282008
accipiat,1,0.000282008
accipientes,1,0.000282008
accipitur,1,0.000282008
accumbe,1,0.000282008
acitob,1,0.000282008
actum,1,0.000282008
adducam,1,0.000282008
adflictionibus,1,0.000282008
adimpleuit,1,0.000282008
aditu,1,0.000282008
adiuncta,1,0.000282008
adiuuet,1,0.000282008
adleuassem,1,0.000282008
adlocutusque,1,0.000282008
adloquio,1,0.000282008
adonai,1,0.000282008
adorandum,1,0.000282008
adorare,1,0.000282008
adorauerunt,1,0.000282008
adpositus,1,0.000282008
adprehendit,1,0.000282008
adpropinquassent,1,0.000282008
adsumentes,1,0.000282008
adsumpsitque,1,0.000282008
adtende,1,0.000282008
adunari,1,0.000282008
aedificationibus,1,0.000282008
aedificauit,1,0.000282008
aegyptii,1,0.000282008
aegyptum,1,0.000282008
aequo,1,0.000282008
aestuauit,1,0.000282008
aestus,1,0.000282008
aethiopiae,1,0.000282008
agendo,1,0.000282008
agitati,1,0.000282008
agmine,1,0.000282008
agnoscant,1,0.000282008
agnoscat,1,0.000282008
agnoui,1,0.000282008
agri,1,0.000282008
alienigenarum,1,0.000282008
alienos,1,0.000282008
allide,1,0.000282008
alligantes,1,0.000282008
altare,1,0.000282008
altaris,1,0.000282008
alterutrum,1,0.000282008
amalech,1,0.000282008
amari,1,0.000282008
amaueris,1,0.000282008
ambularent,1,0.000282008
amicus,1,0.000282008
amorreum,1,0.000282008
ampliauit,1,0.000282008
amputauit,1,0.000282008
amputetur,1,0.000282008
anathema,1,0.000282008
ancillam,1,0.000282008
angae,1,0.000282008
angelus,1,0.000282008
angusti,1,0.000282008
angustias,1,0.000282008
angustiatus,1,0.000282008
angustum,1,0.000282008
animae,1,0.000282008
animarum,1,0.000282008
annonam,1,0.000282008
anulos,1,0.000282008
apamiam,1,0.000282008
aperire,1,0.000282008
aperite,1,0.000282008
aperuit,1,0.000282008
apicem,1,0.000282008
appareret,1,0.000282008
apparuerunt,1,0.000282008
appellatur,1,0.000282008
appellauit,1,0.000282008
aqua,1,0.000282008
aquilone,1,0.000282008
aquo,1,0.000282008
arbitrium,1,0.000282008
arborem,1,0.000282008
arbores,1,0.000282008
arcu,1,0.000282008
